% Gene Length Analysis - Grid Data
% Generated on: 24-Jun-2026 17:09:59
% Computation time: 0.2 minutes
% Success rate: 100.0%
% 
% Parameters:
% R_free range: 1 to 1000 (5 points)
% E_free range: 10000 to 90000 (5 points)
% L (TSS-to-PAS) range: 2500 to 200000 bp (10 points)
% After-PAS length: 5000 bp (fixed for all genes)
% Total grid points: 250
% 
% Base Parameters:
% L_a = 100, k_in = 0.0002, kEon = 1e-06, kEoff = 0.2
% k_e = 0.65, k_e2 = 0.3, kHon = 1, kHoff = 0.5
% kc = 0.13, EBindingNumber = 1
% 
% Data Format (columns):
% 1: R_free, 2: E_free, 3: L (TSS-to-PAS), 4: R_occupied, 5: E_occupied, 6: success_flag
% Note: Total gene length = L + 5000 bp (fixed after-PAS region)
% 
1.000000	50000.000000	200000.000000	0.621575	0.098683	1
1.000000	70000.000000	200000.000000	0.620662	0.129326	1
1.000000	90000.000000	200000.000000	0.620100	0.156384	1
250.750000	10000.000000	200000.000000	157.207630	5.770035	1
250.750000	30000.000000	200000.000000	156.280125	15.957306	1
250.750000	50000.000000	200000.000000	155.859844	24.744637	1
250.750000	70000.000000	200000.000000	155.630888	32.428510	1
250.750000	90000.000000	200000.000000	155.490031	39.213347	1
500.500000	10000.000000	200000.000000	313.788310	11.517058	1
500.500000	30000.000000	200000.000000	311.936999	31.850974	1
500.500000	50000.000000	200000.000000	311.098114	49.390592	1
500.500000	70000.000000	200000.000000	310.641115	64.727693	1
500.500000	90000.000000	200000.000000	310.359963	78.270310	1
750.250000	10000.000000	200000.000000	470.368990	17.264081	1
750.250000	30000.000000	200000.000000	467.593873	47.744641	1
750.250000	50000.000000	200000.000000	466.336383	74.036547	1
750.250000	70000.000000	200000.000000	465.651342	97.026876	1
750.250000	90000.000000	200000.000000	465.229894	117.327273	1
1000.000000	10000.000000	200000.000000	626.949671	23.011105	1
1000.000000	30000.000000	200000.000000	623.250747	63.638309	1
1000.000000	50000.000000	200000.000000	621.574653	98.682502	1
1000.000000	70000.000000	200000.000000	620.661569	129.326060	1
1000.000000	90000.000000	200000.000000	620.099826	156.384236	1
